Año;Códgo SIES;Matrícula Primer Año;Matrícula primer año hombres;Matrícula primer año mujeres;Retención;Vacantes (1);Matrícula Total Cohorte Año Anterior
2019;I90S1C261J1V1;43.0;34.0;9.0;0.744186047;42.0;32.0
2019;I86S1C66J1V1;67.0;24.0;43.0;0.835820896;60.0;56.0
2019;I91S1C38J1V2;7.0;4.0;3.0;0.857142857;5.0;6.0
2019;I91S1C80J1V1;37.0;27.0;10.0;0.837837838;28.0;31.0
2019;I86S5C74J1V1;44.0;38.0;6.0;0.909090909;40.0;40.0
2019;I91S1C1J1V1;4.0;0.0;4.0;0.75;10.0;3.0
2019;I86S5C76J1V1;41.0;21.0;20.0;0.731707317;35.0;30.0
2019;I91S1C26J1V1;66.0;43.0;23.0;0.833333333;;55.0
2019;I89S1C27J1V1;61.0;45.0;16.0;0.868852459;50.0;53.0
2019;I89S1C7J1V1;72.0;37.0;35.0;0.875;45.0;63.0
2019;I90S1C472J1V2;86.0;47.0;39.0;0.848837209;75.0;73.0
2019;I86S5C300J1V1;358.0;148.0;210.0;0.770949721;350.0;276.0
2019;I92S1C147J1V1;44.0;18.0;26.0;0.613636364;40.0;27.0
2019;I89S1C87J1V1;67.0;16.0;51.0;0.746268657;45.0;50.0
2019;I90S1C4J1V1;48.0;20.0;28.0;0.729166667;42.0;35.0
2019;I90S1C104J1V1;61.0;32.0;29.0;0.770491803;42.0;47.0
2019;I3S1C44J1V1;87.0;29.0;58.0;0.827586207;89.0;72.0
2019;I3S1C8J1V1;136.0;82.0;54.0;0.882352941;134.0;120.0
2019;I3S1C12J1V1;186.0;56.0;130.0;0.876344086;184.0;163.0
2019;I91S1C49J1V1;50.0;20.0;30.0;0.82;37.0;41.0
2019;I91S1C57J1V1;90.0;23.0;67.0;0.855555556;65.0;77.0
2019;I94S1C25J1V1;72.0;14.0;58.0;0.861111111;45.0;62.0
2019;I90S2C130J1V1;73.0;21.0;52.0;0.890410959;65.0;65.0
2019;I89S1C82J1V1;95.0;48.0;47.0;0.852631579;70.0;81.0
2019;I86S5C203J1V1;89.0;43.0;46.0;0.91011236;87.0;81.0
2019;I92S2C23J1V1;65.0;10.0;55.0;0.923076923;50.0;60.0
2019;I90S1C12J1V1;94.0;34.0;60.0;0.712765957;85.0;67.0
2019;I3S1C1J1V1;255.0;111.0;144.0;0.8;255.0;204.0
2019;I91S2C6J1V1;107.0;32.0;75.0;0.869158879;95.0;93.0
2019;I94S1C3J1V1;194.0;69.0;125.0;0.824742268;170.0;160.0
2019;I89S1C11J1V1;222.0;106.0;116.0;0.806306306;185.0;179.0
2019;I94S1C16J1V1;19.0;5.0;14.0;0.578947368;20.0;11.0
2019;I94S1C95J1V1;59.0;36.0;23.0;0.593220339;25.0;35.0
2019;I86S5C568J1V1;11.0;5.0;6.0;0.727272727;10.0;8.0
2019;;62.0;17.0;45.0;0.741935484;45.0;46.0
2019;I90S4C520J1V1;23.0;4.0;19.0;0.782608696;25.0;18.0
2019;I94S1C21J1V1;34.0;14.0;20.0;0.735294118;25.0;25.0
2019;I94S1C47J1V1;14.0;4.0;10.0;0.785714286;20.0;11.0
2019;I89S1C8J1V2;84.0;29.0;55.0;0.738095238;70.0;62.0
2019;I89S1C74J1V1;93.0;54.0;39.0;0.741935484;75.0;69.0
2019;I89S1C50J1V2;88.0;25.0;63.0;0.75;75.0;66.0
2019;I3S1C58J1V1;49.0;0.0;49.0;0.857142857;45.0;42.0
2019;I3S1C355J1V1;75.0;22.0;53.0;0.84;72.0;63.0
2019;I86S2C121J1V1;31.0;7.0;24.0;0.838709677;35.0;26.0
2019;I94S1C5J1V1;77.0;0.0;77.0;0.87012987;45.0;67.0
2019;I94S1C20J1V1;69.0;25.0;44.0;0.869565217;55.0;60.0
2019;I94S1C94J1V1;50.0;35.0;15.0;0.8;45.0;40.0
2019;I89S1C78J1V1;45.0;14.0;31.0;0.844444444;30.0;38.0
2019;I89S1C75J1V1;49.0;36.0;13.0;0.816326531;35.0;40.0
2019;I90S1C146J1V1;47.0;25.0;22.0;0.808510638;40.0;38.0
2019;I92S1C42J1V1;43.0;8.0;35.0;0.860465116;50.0;37.0
2019;I92S2C44J1V1;55.0;12.0;43.0;0.872727273;80.0;48.0
2019;I92S1C16J1V1;110.0;77.0;33.0;0.881818182;90.0;97.0
2019;I94S1C19J1V1;57.0;9.0;48.0;0.98245614;35.0;56.0
2019;I94S1C46J1V1;117.0;7.0;110.0;0.923076923;50.0;108.0
2019;I90S2C520J1V1;52.0;10.0;42.0;0.923076923;35.0;48.0
2019;I90S1C128J1V1;51.0;22.0;29.0;0.980392157;38.0;50.0
2019;I94S1C215J1V1;65.0;49.0;16.0;0.692307692;10.0;45.0
2019;I94S1C214J1V1;79.0;0.0;79.0;0.898734177;10.0;71.0
2019;I86S3C67J1V1;13.0;4.0;9.0;0.692307692;30.0;9.0
2019;I3S1C54J1V1;58.0;30.0;28.0;0.896551724;54.0;52.0
2019;I86S5C259J1V1;40.0;8.0;32.0;0.825;34.0;33.0
2019;I86S5C68J1V1;28.0;20.0;8.0;1.0;25.0;28.0
2019;I94S1C29J1V1;57.0;18.0;39.0;0.614035088;40.0;35.0
2019;I89S1C51J1V1;73.0;22.0;51.0;0.698630137;55.0;51.0
2019;I89S1C80J1V1;85.0;50.0;35.0;0.694117647;75.0;59.0
2019;I89S1C28J1V1;60.0;42.0;18.0;0.733333333;50.0;44.0
2019;I90S1C473J1V1;46.0;27.0;19.0;0.760869565;43.0;35.0
2019;I90S2C129J1V1;69.0;9.0;60.0;0.768115942;60.0;53.0
2019;I89S1C53J1V1;88.0;46.0;42.0;0.795454545;65.0;70.0
2019;I86S5C535J1V1;92.0;29.0;63.0;0.880434783;75.0;81.0
2019;I86S5C557J1V1;69.0;7.0;62.0;0.869565217;55.0;60.0
2019;I91S2C105J1V1;41.0;18.0;23.0;0.853658537;32.0;35.0
2019;I94S1C174J1V1;55.0;15.0;40.0;0.836363636;45.0;46.0
2019;I90S2C112J1V1;70.0;25.0;45.0;0.857142857;60.0;60.0
2019;I89S1C269J1V1;100.0;45.0;55.0;0.88;65.0;88.0
2019;I92S2C133J1V1;77.0;11.0;66.0;0.857142857;65.0;66.0
2019;I92S1C14J1V1;79.0;31.0;48.0;0.886075949;70.0;70.0
2019;I86S5C208J1V1;120.0;14.0;106.0;0.9;119.0;108.0
2019;I91S2C101J1V1;73.0;25.0;48.0;0.95890411;52.0;70.0
2019;I94S1C171J1V1;50.0;11.0;39.0;0.96;40.0;48.0
2019;I94S1C172J1V1;63.0;30.0;33.0;0.936507937;40.0;59.0
2019;I90S1C144J1V1;58.0;21.0;37.0;0.948275862;50.0;55.0
2019;I90S1C22J1V1;58.0;14.0;44.0;0.913793103;55.0;53.0
2019;I90S1C127J1V1;54.0;4.0;50.0;0.944444444;50.0;51.0
2019;I90S1C92J1V1;71.0;32.0;39.0;0.957746479;64.0;68.0
2019;I92S1C6J1V1;92.0;16.0;76.0;0.913043478;70.0;84.0
2019;I3S1C300J1V1;127.0;109.0;18.0;0.818897638;120.0;104.0
2019;I92S1C212J1V1;89.0;69.0;20.0;0.842696629;100.0;75.0
2019;I86S5C131J1V1;778.0;512.0;266.0;0.974293059;650.0;758.0
2019;I91S1C385J1V2;30.0;26.0;4.0;0.833333333;18.0;25.0
2019;I89S1C42J1V1;117.0;103.0;14.0;0.863247863;90.0;101.0
2019;I92S1C8J1V1;;101.0;4.0;;105.0;
2019;I91S1C100J1V2;33.0;25.0;8.0;0.696969697;30.0;23.0
2019;I91S1C79J1V2;31.0;11.0;20.0;0.677419355;35.0;21.0
2019;I3S1C49J1V1;113.0;93.0;20.0;0.716814159;103.0;81.0
2019;I91S2C81J1V2;32.0;17.0;15.0;0.78125;50.0;25.0
2019;I94S1C91J1V1;40.0;16.0;24.0;0.775;25.0;31.0
2019;I94S1C207J1V1;74.0;57.0;17.0;0.756756757;70.0;56.0
2019;I88S2C347J1V1;14.0;9.0;5.0;0.714285714;30.0;10.0
2019;I89S1C46J1V1;58.0;54.0;4.0;0.706896552;45.0;41.0
2019;I89S1C43J1V1;26.0;19.0;7.0;0.769230769;40.0;20.0
2019;I89S1C45J1V1;94.0;73.0;21.0;0.79787234;80.0;75.0
2019;I89S1C35J1V2;79.0;75.0;4.0;0.721518987;65.0;57.0
2019;I88S1C11J1V1;65.0;60.0;5.0;0.769230769;60.0;50.0
2019;I88S1C10J1V1;68.0;46.0;22.0;0.779411765;60.0;53.0
2019;I89S1C288J1V1;104.0;74.0;30.0;0.788461538;85.0;82.0
2019;I90S1C44J1V1;27.0;11.0;16.0;0.777777778;25.0;21.0
2019;I90S1C46J1V1;78.0;58.0;20.0;0.794871795;67.0;62.0
2019;I90S1C126J1V1;85.0;61.0;24.0;0.764705882;65.0;65.0
2019;I92S1C13J1V1;87.0;71.0;16.0;0.724137931;115.0;63.0
2019;I88S6C353J1V1;131.0;98.0;33.0;0.816793893;100.0;107.0
2019;I88S6C17J1V1;66.0;50.0;16.0;0.878787879;55.0;58.0
2019;I3S1C10J1V1;234.0;167.0;67.0;0.803418803;233.0;188.0
2019;I91S1C29J1V2;72.0;64.0;8.0;0.861111111;50.0;62.0
2019;I91S1C287J1V2;78.0;57.0;21.0;0.807692308;80.0;63.0
2019;I91S1C28J1V2;71.0;54.0;17.0;0.802816901;68.0;57.0
2019;I91S1C30J1V2;104.0;68.0;36.0;0.817307692;90.0;85.0
2019;I91S2C30J1V2;111.0;66.0;45.0;0.882882883;95.0;98.0
2019;I91S2C29J1V2;125.0;106.0;19.0;0.832;100.0;104.0
2019;I94S1C43J1V1;23.0;9.0;14.0;0.826086957;20.0;19.0
2019;I94S1C208J1V1;17.0;13.0;4.0;0.882352941;30.0;15.0
2019;I94S1C54J1V1;56.0;39.0;17.0;0.803571429;75.0;45.0
2019;I89S1C108J1V2;93.0;70.0;23.0;0.892473118;80.0;83.0
2019;I89S1C36J1V1;62.0;42.0;20.0;0.806451613;65.0;50.0
2019;I88S1C99J1V1;37.0;21.0;16.0;0.810810811;30.0;30.0
2019;I88S1C12J1V1;91.0;81.0;10.0;0.868131868;90.0;79.0
2019;I88S1C17J1V1;80.0;64.0;16.0;0.8875;75.0;71.0
2019;I89S1C32J1V1;112.0;108.0;4.0;0.848214286;90.0;95.0
2019;I90S1C147J1V1;60.0;52.0;8.0;0.866666667;50.0;52.0
2019;I90S1C50J1V1;63.0;51.0;12.0;0.841269841;55.0;53.0
2019;I90S1C33J1V2;76.0;68.0;8.0;0.815789474;65.0;62.0
2019;I89S1C31J1V1;84.0;76.0;8.0;0.904761905;60.0;76.0
2019;I89S1C33J1V1;101.0;94.0;7.0;0.910891089;90.0;92.0
2019;I88S1C19J1V1;61.0;41.0;20.0;0.901639344;55.0;55.0
2019;I90S1C534J1V1;76.0;37.0;39.0;0.934210526;60.0;71.0
2019;I90S1C34J1V2;77.0;55.0;22.0;0.961038961;65.0;74.0
2019;I88S2C348J1V1;68.0;53.0;15.0;0.838235294;80.0;57.0
2019;I88S3C363J1V1;16.0;14.0;2.0;0.8125;25.0;13.0
2019;I88S3C59J1V1;7.0;2.0;5.0;1.0;25.0;7.0
2019;I80S2C257J1V1;27.0;14.0;13.0;0.740740741;20.0;20.0
2019;I81S1C14J1V1;51.0;27.0;24.0;0.705882353;45.0;36.0
2019;I77S1C11J1V1;32.0;20.0;12.0;0.84375;20.0;27.0
2019;I81S1C128J1V1;16.0;4.0;12.0;0.875;15.0;14.0
2019;I71S1C101J1V1;34.0;13.0;21.0;0.441176471;40.0;15.0
2019;I77S1C127J1V1;16.0;4.0;12.0;0.6875;20.0;11.0
2019;I77S1C67J1V1;19.0;15.0;4.0;0.736842105;20.0;14.0
2019;I83S1C24J1V1;63.0;25.0;38.0;0.492063492;60.0;31.0
2019;I74S1C74J1V1;28.0;16.0;12.0;0.5;20.0;14.0
2019;I70S1C74J1V1;43.0;8.0;35.0;0.860465116;40.0;37.0
2019;I71S1C106J1V1;68.0;47.0;21.0;0.720588235;35.0;49.0
2019;I81S1C2J1V2;42.0;19.0;23.0;0.428571429;32.0;18.0
2019;I83S1C74J1V1;17.0;5.0;12.0;0.470588235;32.0;8.0
2019;I70S1C70J1V1;28.0;3.0;25.0;0.75;23.0;21.0
2019;I80S1C128J1V1;45.0;21.0;24.0;0.755555556;35.0;34.0
2019;I72S1C147J1V1;32.0;8.0;24.0;0.78125;20.0;25.0
2019;I70S1C69J1V1;90.0;21.0;69.0;0.8;80.0;72.0
2019;I72S1C113J1V1;49.0;36.0;13.0;0.87755102;40.0;43.0
2019;I70S1C184J1V1;331.0;138.0;193.0;0.549848943;300.0;182.0
2019;I73S2C48J1V1;38.0;23.0;15.0;0.552631579;60.0;21.0
2019;I75S1C175J1V1;44.0;23.0;21.0;0.613636364;35.0;27.0
2019;I70S1C79J1V1;26.0;11.0;15.0;0.615384615;27.0;16.0
2019;I74S1C162J1V1;27.0;18.0;9.0;0.62962963;20.0;17.0
2019;I72S1C151J1V1;31.0;13.0;18.0;0.64516129;30.0;20.0
2019;I70S1C77J1V1;36.0;29.0;7.0;0.722222222;27.0;26.0
2019;I70S1C78J1V1;34.0;23.0;11.0;0.882352941;27.0;30.0
2019;I71S1C38J1V1;66.0;51.0;15.0;0.712121212;55.0;47.0
2019;I70S1C175J1V1;54.0;35.0;19.0;0.888888889;39.0;48.0
2019;I70S1C6J1V1;56.0;24.0;32.0;0.857142857;39.0;48.0
2019;I73S2C40J1V1;28.0;14.0;14.0;0.892857143;15.0;25.0
2019;I83S1C73J1V1;51.0;24.0;27.0;0.647058824;47.0;33.0
2019;I77S1C30J1V1;32.0;10.0;22.0;0.75;20.0;24.0
2019;I82S1C20J1V1;11.0;5.0;6.0;0.363636364;20.0;4.0
2019;I83S1C51J1V1;10.0;7.0;3.0;0.6;25.0;6.0
2019;I83S1C57J1V1;25.0;9.0;16.0;0.52;35.0;13.0
2019;I80S1C45J1V4;16.0;12.0;4.0;0.6875;10.0;11.0
2019;I77S1C70J1V1;11.0;8.0;3.0;0.636363636;15.0;7.0
2019;I83S1C11J1V1;43.0;1.0;42.0;0.697674419;47.0;30.0
2019;I83S1C65J1V1;28.0;23.0;5.0;0.642857143;38.0;18.0
2019;I80S1C304J1V1;16.0;10.0;6.0;0.75;10.0;12.0
2019;I81S1C16J1V1;27.0;7.0;20.0;0.777777778;15.0;21.0
2019;I83S2C55J1V1;17.0;9.0;8.0;0.705882353;21.0;12.0
2019;I83S2C40J1V1;26.0;8.0;18.0;0.730769231;25.0;19.0
2019;I70S1C862J1V1;36.0;1.0;35.0;0.944444444;30.0;34.0
2019;I80S1C115J1V1;32.0;0.0;32.0;0.9375;20.0;30.0
2019;I80S1C50J1V1;13.0;4.0;9.0;0.615384615;25.0;8.0
2019;I70S1C81J1V1;87.0;57.0;30.0;0.735632184;80.0;64.0
2019;I74S1C63J1V1;33.0;13.0;20.0;0.545454545;25.0;18.0
2019;;;18.0;29.0;;30.0;
2019;I83S1C16J1V1;13.0;10.0;3.0;0.615384615;30.0;8.0
2019;I83S1C302J1V1;56.0;8.0;48.0;0.678571429;60.0;38.0
2019;I80S1C9J1V1;57.0;37.0;20.0;0.789473684;55.0;45.0
2019;I77S1C49J1V1;35.0;16.0;19.0;0.771428571;35.0;27.0
2019;I80S2C66J1V1;13.0;2.0;11.0;0.769230769;20.0;10.0
2019;I83S1C23J1V1;74.0;33.0;41.0;0.743243243;60.0;55.0
2019;I80S1C37J1V1;46.0;18.0;28.0;0.804347826;30.0;37.0
2019;I80S1C164J1V1;86.0;77.0;9.0;0.790697674;95.0;68.0
2019;I80S1C162J1V1;79.0;71.0;8.0;0.784810127;70.0;62.0
2019;I71S1C31J1V1;125.0;79.0;46.0;0.704;90.0;88.0
2019;I73S2C19J1V1;12.0;10.0;2.0;0.75;30.0;9.0
2019;I73S2C21J1V1;13.0;13.0;0.0;0.846153846;15.0;11.0
2019;I81S1C13J1V1;9.0;8.0;1.0;0.555555556;25.0;5.0
2019;I83S1C17J1V1;2.0;0.0;2.0;0.5;26.0;1.0
2019;I71S1C27J1V1;60.0;34.0;26.0;0.666666667;45.0;40.0
2019;I71S1C15J1V1;49.0;35.0;14.0;0.673469388;45.0;33.0
2019;I71S1C17J1V1;109.0;82.0;27.0;0.697247706;80.0;76.0
2019;I71S1C22J1V1;88.0;43.0;45.0;0.647727273;60.0;57.0
2019;I71S1C19J1V1;166.0;95.0;71.0;0.644578313;110.0;107.0
2019;I77S1C76J1V1;17.0;11.0;6.0;0.647058824;30.0;11.0
2019;I71S1C35J1V1;29.0;21.0;8.0;0.724137931;50.0;21.0
2019;I72S1C149J1V1;97.0;87.0;10.0;0.721649485;75.0;70.0
2019;I70S1C61J1V1;45.0;16.0;29.0;0.8;34.0;36.0
2019;I80S2C71J1V2;32.0;23.0;9.0;0.8125;45.0;26.0
2019;I81S1C60J1V1;17.0;9.0;8.0;0.823529412;10.0;14.0
2019;I81S1C11J1V2;37.0;32.0;5.0;0.810810811;30.0;30.0
2019;I70S1C873J1V1;34.0;32.0;2.0;0.941176471;24.0;32.0
2019;I83S1C19J1V1;10.0;5.0;5.0;0.9;37.0;9.0
2019;I79S1C178J1V1;;79.0;25.0;;25.0;
2019;I91S1C123J1V1;38.0;21.0;17.0;0.842105263;38.0;32.0
2019;I91S2C3J1V1;27.0;11.0;16.0;0.740740741;22.0;20.0
2019;I90S1C6J1V1;50.0;32.0;18.0;0.78;45.0;39.0
2019;I89S1C200J1V1;62.0;9.0;53.0;0.725806452;45.0;45.0
2019;I91S1C2J1V1;97.0;42.0;55.0;0.670103093;78.0;65.0
2019;I89S1C2J1V2;93.0;44.0;49.0;0.666666667;70.0;62.0
2019;I94S1C253J1V1;71.0;40.0;31.0;0.816901408;40.0;58.0
2019;I88S1C36J1V1;21.0;7.0;14.0;0.857142857;30.0;18.0
2019;I90S4C474J1V1;10.0;7.0;3.0;0.6;25.0;6.0
2019;I90S4C475J1V1;20.0;9.0;11.0;0.65;25.0;13.0
2019;I86S5C301J1V1;438.0;253.0;185.0;0.687214612;400.0;301.0
2019;I86S5C62J1V1;41.0;24.0;17.0;0.951219512;28.0;39.0
2019;I94S1C206J1V1;65.0;40.0;25.0;0.646153846;55.0;42.0
2019;I89S1C86J1V1;38.0;24.0;14.0;0.736842105;30.0;28.0
2019;I90S1C7J1V1;48.0;19.0;29.0;0.791666667;43.0;38.0
2019;I3S1C62J1V1;87.0;47.0;40.0;0.781609195;89.0;68.0
2019;I94S1C242J1V1;29.0;14.0;15.0;0.75862069;20.0;22.0
2019;I94S1C11J1V1;21.0;9.0;12.0;0.714285714;20.0;15.0
2019;I94S1C56J1V1;20.0;13.0;7.0;0.75;30.0;15.0
2019;I91S1C6J1V1;110.0;53.0;57.0;0.727272727;95.0;80.0
2019;I86S5C570J1V1;29.0;10.0;19.0;0.689655172;20.0;20.0
2019;I92S1C43J1V1;52.0;22.0;30.0;0.807692308;60.0;42.0
2019;I86S5C569J1V1;51.0;21.0;30.0;0.941176471;40.0;48.0
2019;I90S2C476J1V1;36.0;15.0;21.0;0.944444444;25.0;34.0
2019;I3S1C48J1V1;50.0;28.0;22.0;0.74;48.0;37.0
2019;I86S5C10J1V1;49.0;46.0;3.0;0.959183673;10.0;47.0
2019;I91S2C106J1V1;36.0;3.0;33.0;0.694444444;32.0;25.0
2019;I91S2C104J1V1;41.0;8.0;33.0;0.975609756;32.0;40.0
2019;I91S1C386J1V2;14.0;8.0;6.0;0.785714286;20.0;11.0
2019;I88S1C2J1V1;48.0;34.0;14.0;0.708333333;40.0;34.0
2019;I89S1C48J1V1;58.0;52.0;6.0;0.517241379;60.0;30.0
2019;I89S1C44J1V1;22.0;7.0;15.0;0.5;20.0;11.0
2019;I88S3C347J1V1;11.0;7.0;4.0;0.545454545;25.0;6.0
2019;I94S1C40J1V1;66.0;57.0;9.0;0.696969697;50.0;46.0
2019;I88S4C35J1V1;40.0;30.0;10.0;0.725;35.0;29.0
2019;I91S1C31J1V2;52.0;33.0;19.0;0.788461538;45.0;41.0
2019;I88S1C93J1V1;47.0;38.0;9.0;0.787234043;50.0;37.0
2019;I89S1C30J1V1;80.0;33.0;47.0;0.775;75.0;62.0
2019;I90S1C141J1V1;54.0;46.0;8.0;0.722222222;52.0;39.0
2019;I90S1C114J1V2;30.0;26.0;4.0;0.766666667;20.0;23.0
2019;I3S1C11J1V1;102.0;91.0;11.0;0.87254902;97.0;89.0
2019;I91S1C32J1V2;47.0;32.0;15.0;0.808510638;25.0;38.0
2019;I89S1C47J1V1;44.0;40.0;4.0;0.863636364;60.0;38.0
2019;I90S4C564J1V1;16.0;16.0;0.0;0.375;30.0;6.0
2019;I88S4C60J1V1;70.0;59.0;11.0;0.714285714;55.0;50.0
2019;I72S5C35J1V1;69.0;44.0;25.0;0.811594203;70.0;56.0
2019;I72S5C2J1V1;25.0;15.0;10.0;0.88;35.0;22.0
2019;I74S1C22J1V1;67.0;40.0;27.0;0.865671642;65.0;58.0
2019;I77S1C4J1V1;16.0;8.0;8.0;0.8125;20.0;13.0
2019;I72S1C2J1V1;93.0;40.0;53.0;0.817204301;100.0;76.0
2019;I72S1C83J1V1;90.0;46.0;44.0;0.866666667;75.0;78.0
2019;I75S2C192J1V1;52.0;24.0;28.0;0.903846154;40.0;47.0
2019;I75S1C192J1V1;71.0;38.0;33.0;0.929577465;50.0;66.0
2019;I73S2C2J1V1;40.0;14.0;26.0;1.0;25.0;40.0
2019;I79S1C139J1V1;;16.0;39.0;;25.0;
2019;I74S1C16J1V1;40.0;24.0;16.0;0.55;40.0;22.0
2019;I70S1C157J1V1;201.0;49.0;152.0;0.870646766;180.0;175.0
2019;I70S1C67J1V1;3.0;0.0;3.0;0.333333333;2.0;1.0
2019;I72S1C237J1V1;73.0;25.0;48.0;0.753424658;75.0;55.0
2019;I75S1C1J1V2;100.0;48.0;52.0;0.71;85.0;71.0
2019;;;22.0;50.0;;40.0;
2019;I75S2C27J1V2;;13.0;42.0;;45.0;
2019;I74S1C58J1V1;43.0;14.0;29.0;0.790697674;40.0;34.0
2019;I81S1C61J1V1;47.0;19.0;28.0;0.787234043;42.0;37.0
2019;I75S1C27J1V2;49.0;16.0;33.0;0.755102041;45.0;37.0
2019;I70S1C178J1V1;85.0;45.0;40.0;0.835294118;60.0;71.0
2019;I72S1C75J1V1;99.0;23.0;76.0;0.878787879;80.0;87.0
2019;I75S2C55J1V1;66.0;22.0;44.0;0.878787879;45.0;58.0
2019;I70S1C162J1V1;144.0;51.0;93.0;0.930555556;105.0;134.0
2019;I70S1C174J1V1;104.0;32.0;72.0;0.942307692;55.0;98.0
2019;I73S2C182J1V1;39.0;2.0;37.0;0.923076923;35.0;36.0
2019;I73S2C216J1V1;48.0;12.0;36.0;0.958333333;35.0;46.0
2019;I81S3C5J1V1;14.0;9.0;5.0;0.642857143;15.0;9.0
2019;I72S1C4J1V1;147.0;48.0;99.0;0.863945578;135.0;127.0
2019;I73S2C26J1V1;;44.0;39.0;;40.0;
2019;;;;55.0;;30.0;
2019;;;40.0;16.0;;30.0;
2019;I77S1C24J1V1;10.0;2.0;8.0;0.6;15.0;6.0
2019;I70S1C863J1V1;47.0;20.0;27.0;0.680851064;45.0;32.0
2019;I83S1C56J1V1;61.0;22.0;39.0;0.606557377;60.0;37.0
2019;I82S1C10J1V1;36.0;1.0;35.0;0.777777778;30.0;28.0
2019;I82S1C14J1V1;52.0;0.0;52.0;0.711538462;60.0;37.0
2019;I77S1C5J1V1;16.0;0.0;16.0;0.75;15.0;12.0
2019;I83S1C45J1V1;69.0;3.0;66.0;0.768115942;65.0;53.0
2019;I82S1C12J1V1;39.0;7.0;32.0;0.871794872;30.0;34.0
2019;I70S1C73J1V1;29.0;18.0;11.0;0.827586207;18.0;24.0
2019;I82S1C3J1V1;60.0;43.0;17.0;0.816666667;55.0;49.0
2019;I75S2C23J1V1;57.0;13.0;44.0;0.842105263;45.0;48.0
2019;I75S2C45J1V1;47.0;23.0;24.0;0.829787234;45.0;39.0
2019;I75S2C50J1V1;35.0;20.0;15.0;0.857142857;45.0;30.0
2019;I75S2C26J1V1;70.0;17.0;53.0;0.8;;56.0
2019;I70S1C861J1V1;40.0;10.0;30.0;0.95;30.0;38.0
2019;I82S1C51J1V1;32.0;3.0;29.0;0.9375;30.0;30.0
2019;I81S1C6J1V2;35.0;1.0;34.0;0.914285714;12.0;32.0
2019;I72S1C146J1V1;49.0;0.0;49.0;0.93877551;35.0;46.0
2019;I75S2C7J1V1;66.0;0.0;66.0;0.924242424;40.0;61.0
2019;I82S1C11J1V1;18.0;1.0;17.0;1.0;30.0;18.0
2019;I77S1C64J1V1;8.0;4.0;4.0;1.0;15.0;8.0
2019;;;10.0;71.0;;50.0;
2019;;;14.0;62.0;;50.0;
2019;;;24.0;54.0;;50.0;
2019;I82S1C23J1V1;42.0;21.0;21.0;0.785714286;45.0;33.0
2019;I72S2C110J1V1;46.0;14.0;32.0;0.739130435;45.0;34.0
2019;I75S2C54J1V1;62.0;8.0;54.0;0.790322581;50.0;49.0
2019;I70S1C177J1V1;154.0;88.0;66.0;0.896103896;139.0;138.0
2019;I73S2C251J1V1;40.0;3.0;37.0;0.825;30.0;33.0
2019;I77S1C50J1V1;39.0;9.0;30.0;0.871794872;30.0;34.0
2019;I72S1C32J1V1;48.0;6.0;42.0;0.875;45.0;42.0
2019;I72S2C50J1V1;33.0;2.0;31.0;0.818181818;29.0;27.0
2019;I72S1C50J1V1;84.0;3.0;81.0;0.857142857;75.0;72.0
2019;I72S1C51J1V1;75.0;22.0;53.0;0.866666667;72.0;65.0
2019;I75S2C8J1V2;75.0;18.0;57.0;0.893333333;;67.0
2019;I70S1C158J1V1;221.0;131.0;90.0;0.954751131;190.0;211.0
2019;I73S2C29J1V1;49.0;1.0;48.0;0.93877551;40.0;46.0
2019;I73S2C28J1V1;50.0;22.0;28.0;0.94;35.0;47.0
2019;I80S1C6J1V2;73.0;14.0;59.0;0.97260274;70.0;71.0
2019;I80S1C303J1V1;30.0;17.0;13.0;0.933333333;30.0;28.0
2019;I74S1C12J1V1;36.0;8.0;28.0;0.944444444;35.0;34.0
2019;I81S3C7J1V1;41.0;6.0;35.0;0.902439024;40.0;37.0
2019;I77S1C162J1V1;30.0;7.0;23.0;0.933333333;35.0;28.0
2019;I72S2C16J1V1;40.0;5.0;35.0;0.925;40.0;37.0
2019;I72S2C46J1V1;49.0;19.0;30.0;0.93877551;47.0;46.0
2019;I72S1C46J1V1;80.0;33.0;47.0;0.95;71.0;76.0
2019;I71S1C109J1V1;48.0;42.0;6.0;0.520833333;40.0;25.0
2019;I71S1C32J1V1;90.0;83.0;7.0;0.511111111;50.0;46.0
2019;I71S1C25J1V1;117.0;111.0;6.0;0.64957265;75.0;76.0
2019;I73S2C16J1V1;12.0;12.0;0.0;0.666666667;10.0;8.0
2019;I71S1C108J1V1;65.0;60.0;5.0;0.707692308;40.0;46.0
2019;I75S1C17J1V2;80.0;77.0;3.0;0.8;65.0;64.0
2019;;;37.0;27.0;;40.0;
2019;;;70.0;27.0;;80.0;
2019;I75S2C20J1V2;35.0;15.0;20.0;0.457142857;40.0;16.0
2019;I71S1C14J1V1;150.0;130.0;20.0;0.713333333;110.0;107.0
2019;I72S1C80J1V1;129.0;86.0;43.0;0.736434109;110.0;95.0
2019;I75S2C11J1V2;77.0;71.0;6.0;0.792207792;;61.0
2019;I75S1C21J1V2;88.0;63.0;25.0;0.772727273;80.0;68.0
2019;I75S1C10J1V2;93.0;63.0;30.0;0.774193548;80.0;72.0
2019;I75S1C48J1V2;69.0;66.0;3.0;0.768115942;60.0;53.0
2019;I70S1C63J1V1;82.0;26.0;56.0;0.817073171;60.0;67.0
